countrycode,countryname,adminone,adminlevel,date,datatype,indicator_name,population,prevalence
ZWE,Zimbabwe,Mashonaland West,subnational,2024-07-16,SURVEY,rcsi,1138316,0.60114555619045
ZWE,Zimbabwe,Masvingo,subnational,2024-07-16,SURVEY,total,1638539,0.4590193254072494
ZWE,Zimbabwe,Masvingo,subnational,2024-07-16,SURVEY,fcs,646244,0.3944025744886145
ZWE,Zimbabwe,Masvingo,subnational,2024-07-16,SURVEY,rcsi,1078609,0.6582748411847383
ZWE,Zimbabwe,Matabeleland North,subnational,2024-07-16,SURVEY,total,827626,0.4590193254072494
ZWE,Zimbabwe,Matabeleland North,subnational,2024-07-16,SURVEY,fcs,392822,0.4746370945330379
ZWE,Zimbabwe,Matabeleland North,subnational,2024-07-16,SURVEY,rcsi,475696,0.5747716963942651
ZWE,Zimbabwe,Matabeleland South,subnational,2024-07-16,SURVEY,total,760345,0.4590193254072494
ZWE,Zimbabwe,Matabeleland South,subnational,2024-07-16,SURVEY,fcs,296357,0.3897664875812953
ZWE,Zimbabwe,Matabeleland South,subnational,2024-07-16,SURVEY,rcsi,426805,0.5613307117163919
ZWE,Zimbabwe,Midlands,subnational,2024-07-16,SURVEY,total,1811908,0.4590193254072494
ZWE,Zimbabwe,Midlands,subnational,2024-07-16,SURVEY,fcs,645729,0.3563806771646242
ZWE,Zimbabwe,Midlands,subnational,2024-07-16,SURVEY,rcsi,1071261,0.5912336608701987
ZWE,Zimbabwe,Bulawayo,subnational,2024-07-15,SURVEY,total,665940,0.4590193254072494
ZWE,Zimbabwe,Bulawayo,subnational,2024-07-15,SURVEY,fcs,155617,0.2336802114304592
ZWE,Zimbabwe,Bulawayo,subnational,2024-07-15,SURVEY,rcsi,322102,0.4836802114304592
ZWE,Zimbabwe,Harare,subnational,2024-07-15,SURVEY,total,2427209,0.4590193254072494
ZWE,Zimbabwe,Harare,subnational,2024-07-15,SURVEY,fcs,630984,0.2599627802962168
ZWE,Zimbabwe,Harare,subnational,2024-07-15,SURVEY,rcsi,1067010,0.4396036764860381
ZWE,Zimbabwe,Manicaland,subnational,2024-07-15,SURVEY,total,2037762,0.4590193254072494
ZWE,Zimbabwe,Manicaland,subnational,2024-07-15,SURVEY,fcs,831443,0.4080177174763294
ZWE,Zimbabwe,Manicaland,subnational,2024-07-15,SURVEY,rcsi,1276280,0.6263145548891382
ZWE,Zimbabwe,Mashonaland Central,subnational,2024-07-15,SURVEY,total,1384891,0.4590193254072494
ZWE,Zimbabwe,Mashonaland Central,subnational,2024-07-15,SURVEY,fcs,516254,0.3727759079956473
ZWE,Zimbabwe,Mashonaland Central,subnational,2024-07-15,SURVEY,rcsi,947823,0.6844025991937271
ZWE,Zimbabwe,Mashonaland East,subnational,2024-07-15,SURVEY,total,1731181,0.4590193254072494
ZWE,Zimbabwe,Mashonaland East,subnational,2024-07-15,SURVEY,fcs,771118,0.4454288719665939
ZWE,Zimbabwe,Mashonaland East,subnational,2024-07-15,SURVEY,rcsi,1009029,0.5828558654467673
ZWE,Zimbabwe,Mashonaland West,subnational,2024-07-15,SURVEY,total,1893578,0.4590193254072494
ZWE,Zimbabwe,Mashonaland West,subnational,2024-07-15,SURVEY,fcs,713822,0.376969947897578
ZWE,Zimbabwe,Mashonaland West,subnational,2024-07-15,SURVEY,rcsi,1127911,0.5956506676778036
ZWE,Zimbabwe,Masvingo,subnational,2024-07-15,SURVEY,total,1638539,0.4590193254072494
ZWE,Zimbabwe,Masvingo,subnational,2024-07-15,SURVEY,fcs,629022,0.3838919915851865
ZWE,Zimbabwe,Masvingo,subnational,2024-07-15,SURVEY,rcsi,1062543,0.6484697648331837
ZWE,Zimbabwe,Matabeleland North,subnational,2024-07-15,SURVEY,total,827626,0.4590193254072494
ZWE,Zimbabwe,Matabeleland North,subnational,2024-07-15,SURVEY,fcs,391354,0.472863346487423
ZWE,Zimbabwe,Matabeleland North,subnational,2024-07-15,SURVEY,rcsi,470372,0.5683388390408228
ZWE,Zimbabwe,Matabeleland South,subnational,2024-07-15,SURVEY,total,760345,0.4590193254072494
ZWE,Zimbabwe,Matabeleland South,subnational,2024-07-15,SURVEY,fcs,296030,0.3893364196516055
ZWE,Zimbabwe,Matabeleland South,subnational,2024-07-15,SURVEY,rcsi,425853,0.560078648508243
ZWE,Zimbabwe,Midlands,subnational,2024-07-15,SURVEY,total,1811908,0.4590193254072494
ZWE,Zimbabwe,Midlands,subnational,2024-07-15,SURVEY,fcs,638577,0.3524334568863319
ZWE,Zimbabwe,Midlands,subnational,2024-07-15,SURVEY,rcsi,1077284,0.5945577810793925
ZWE,Zimbabwe,Bulawayo,subnational,2024-07-14,SURVEY,total,665940,0.4590193254072494
ZWE,Zimbabwe,Bulawayo,subnational,2024-07-14,SURVEY,fcs,155271,0.2331606451031624
ZWE,Zimbabwe,Bulawayo,subnational,2024-07-14,SURVEY,rcsi,335656,0.5040333964020782
ZWE,Zimbabwe,Harare,subnational,2024-07-14,SURVEY,total,2427209,0.4590193254072494
ZWE,Zimbabwe,Harare,subnational,2024-07-14,SURVEY,fcs,630984,0.2599627802962168
ZWE,Zimbabwe,Harare,subnational,2024-07-14,SURVEY,rcsi,1067010,0.4396036764860381
ZWE,Zimbabwe,Manicaland,subnational,2024-07-14,SURVEY,total,2037762,0.4590193254072494
ZWE,Zimbabwe,Manicaland,subnational,2024-07-14,SURVEY,fcs,829481,0.4070548964991986
ZWE,Zimbabwe,Manicaland,subnational,2024-07-14,SURVEY,rcsi,1270526,0.6234908689042195
ZWE,Zimbabwe,Mashonaland Central,subnational,2024-07-14,SURVEY,total,1384891,0.4590193254072494
ZWE,Zimbabwe,Mashonaland Central,subnational,2024-07-14,SURVEY,fcs,511995,0.3697005757131789
ZWE,Zimbabwe,Mashonaland Central,subnational,2024-07-14,SURVEY,rcsi,954865,0.6894874759096563
ZWE,Zimbabwe,Mashonaland East,subnational,2024-07-14,SURVEY,total,1731181,0.4590193254072494
ZWE,Zimbabwe,Mashonaland East,subnational,2024-07-14,SURVEY,fcs,752852,0.4348776933203402
ZWE,Zimbabwe,Mashonaland East,subnational,2024-07-14,SURVEY,rcsi,1018635,0.5884046786557847
ZWE,Zimbabwe,Mashonaland West,subnational,2024-07-14,SURVEY,total,1893578,0.4590193254072494
ZWE,Zimbabwe,Mashonaland West,subnational,2024-07-14,SURVEY,fcs,683473,0.3609426176265251
ZWE,Zimbabwe,Mashonaland West,subnational,2024-07-14,SURVEY,rcsi,1128485,0.5959537975198276
ZWE,Zimbabwe,Masvingo,subnational,2024-07-14,SURVEY,total,1638539,0.4590193254072494
ZWE,Zimbabwe,Masvingo,subnational,2024-07-14,SURVEY,fcs,632164,0.38580955351078
ZWE,Zimbabwe,Masvingo,subnational,2024-07-14,SURVEY,rcsi,1068188,0.6519149071215272
ZWE,Zimbabwe,Matabeleland North,subnational,2024-07-14,SURVEY,total,827626,0.4590193254072494
ZWE,Zimbabwe,Matabeleland North,subnational,2024-07-14,SURVEY,fcs,389444,0.4705555407877471
ZWE,Zimbabwe,Matabeleland North,subnational,2024-07-14,SURVEY,rcsi,472428,0.5708230529248719
ZWE,Zimbabwe,Matabeleland South,subnational,2024-07-14,SURVEY,total,760345,0.4590193254072494
ZWE,Zimbabwe,Matabeleland South,subnational,2024-07-14,SURVEY,fcs,295984,0.3892759207991109
ZWE,Zimbabwe,Matabeleland South,subnational,2024-07-14,SURVEY,rcsi,425033,0.5590001907029046
ZWE,Zimbabwe,Midlands,subnational,2024-07-14,SURVEY,total,1811908,0.4590193254072494
ZWE,Zimbabwe,Midlands,subnational,2024-07-14,SURVEY,fcs,621725,0.3431327639151657
ZWE,Zimbabwe,Midlands,subnational,2024-07-14,SURVEY,rcsi,1062446,0.5863686235724993
ZWE,Zimbabwe,Bulawayo,subnational,2024-07-13,SURVEY,total,665940,0.4590193254072494
ZWE,Zimbabwe,Bulawayo,subnational,2024-07-13,SURVEY,fcs,155271,0.2331606451031624
ZWE,Zimbabwe,Bulawayo,subnational,2024-07-13,SURVEY,rcsi,335656,0.5040333964020782
ZWE,Zimbabwe,Harare,subnational,2024-07-13,SURVEY,total,2427209,0.4590193254072494
ZWE,Zimbabwe,Harare,subnational,2024-07-13,SURVEY,fcs,606331,0.2498058469624989
ZWE,Zimbabwe,Harare,subnational,2024-07-13,SURVEY,rcsi,1074137,0.442539970805975
ZWE,Zimbabwe,Manicaland,subnational,2024-07-13,SURVEY,total,2037762,0.4590193254072494
ZWE,Zimbabwe,Manicaland,subnational,2024-07-13,SURVEY,fcs,830752,0.4076786199762288
ZWE,Zimbabwe,Manicaland,subnational,2024-07-13,SURVEY,rcsi,1277228,0.6267797711410852
ZWE,Zimbabwe,Mashonaland Central,subnational,2024-07-13,SURVEY,total,1384891,0.4590193254072494
ZWE,Zimbabwe,Mashonaland Central,subnational,2024-07-13,SURVEY,fcs,511319,0.3692124506549613
ZWE,Zimbabwe,Mashonaland Central,subnational,2024-07-13,SURVEY,rcsi,958476,0.6920949013315849
ZWE,Zimbabwe,Mashonaland East,subnational,2024-07-13,SURVEY,total,1731181,0.4590193254072494
ZWE,Zimbabwe,Mashonaland East,subnational,2024-07-13,SURVEY,fcs,777675,0.4492164597462657
ZWE,Zimbabwe,Mashonaland East,subnational,2024-07-13,SURVEY,rcsi,1016471,0.5871546649368263
ZWE,Zimbabwe,Mashonaland West,subnational,2024-07-13,SURVEY,total,1893578,0.4590193254072494
ZWE,Zimbabwe,Mashonaland West,subnational,2024-07-13,SURVEY,fcs,696181,0.3676537222126578
ZWE,Zimbabwe,Mashonaland West,subnational,2024-07-13,SURVEY,rcsi,1114035,0.5883227413922215
ZWE,Zimbabwe,Masvingo,subnational,2024-07-13,SURVEY,total,1638539,0.4590193254072494
ZWE,Zimbabwe,Masvingo,subnational,2024-07-13,SURVEY,fcs,639851,0.3905009279608236
ZWE,Zimbabwe,Masvingo,subnational,2024-07-13,SURVEY,rcsi,1068170,0.6519039217253907
ZWE,Zimbabwe,Matabeleland North,subnational,2024-07-13,SURVEY,total,827626,0.4590193254072494
ZWE,Zimbabwe,Matabeleland North,subnational,2024-07-13,SURVEY,fcs,375936,0.4542341589075259
ZWE,Zimbabwe,Matabeleland North,subnational,2024-07-13,SURVEY,rcsi,462777,0.5591619886277135
ZWE,Zimbabwe,Matabeleland South,subnational,2024-07-13,SURVEY,total,760345,0.4590193254072494
ZWE,Zimbabwe,Matabeleland South,subnational,2024-07-13,SURVEY,fcs,295575,0.3887380070888873
ZWE,Zimbabwe,Matabeleland South,subnational,2024-07-13,SURVEY,rcsi,422557,0.555743774207761
ZWE,Zimbabwe,Midlands,subnational,2024-07-13,SURVEY,total,1811908,0.4590193254072494
ZWE,Zimbabwe,Midlands,subnational,2024-07-13,SURVEY,fcs,626374,0.3456985674769359
ZWE,Zimbabwe,Midlands,subnational,2024-07-13,SURVEY,rcsi,1060140,0.5850959320230387
ZWE,Zimbabwe,Bulawayo,subnational,2024-07-12,SURVEY,total,665940,0.4590193254072494
ZWE,Zimbabwe,Bulawayo,subnational,2024-07-12,SURVEY,fcs,163300,0.2452172868426585
ZWE,Zimbabwe,Bulawayo,subnational,2024-07-12,SURVEY,rcsi,345724,0.5191518755443434
ZWE,Zimbabwe,Harare,subnational,2024-07-12,SURVEY,total,2427209,0.4590193254072494
ZWE,Zimbabwe,Harare,subnational,2024-07-12,SURVEY,fcs,587913,0.2422177076634109
ZWE,Zimbabwe,Harare,subnational,2024-07-12,SURVEY,rcsi,1055658,0.4349266997609188
ZWE,Zimbabwe,Manicaland,subnational,2024-07-12,SURVEY,total,2037762,0.4590193254072494
ZWE,Zimbabwe,Manicaland,subnational,2024-07-12,SURVEY,fcs,831686,0.408136965945974
ZWE,Zimbabwe,Manicaland,subnational,2024-07-12,SURVEY,rcsi,1284619,0.6304067894091655
ZWE,Zimbabwe,Mashonaland Central,subnational,2024-07-12,SURVEY,total,1384891,0.4590193254072494
ZWE,Zimbabwe,Mashonaland Central,subnational,2024-07-12,SURVEY,fcs,517524,0.3736929476760265
ZWE,Zimbabwe,Mashonaland Central,subnational,2024-07-12,SURVEY,rcsi,947219,0.6839664637866807
ZWE,Zimbabwe,Mashonaland East,subnational,2024-07-12,SURVEY,total,1731181,0.4590193254072494
ZWE,Zimbabwe,Mashonaland East,subnational,2024-07-12,SURVEY,fcs,788938,0.4557224230164263
ZWE,Zimbabwe,Mashonaland East,subnational,2024-07-12,SURVEY,rcsi,1034636,0.5976475019076573
ZWE,Zimbabwe,Mashonaland West,subnational,2024-07-12,SURVEY,total,1893578,0.4590193254072494
ZWE,Zimbabwe,Mashonaland West,subnational,2024-07-12,SURVEY,fcs,714270,0.3772065370425723
ZWE,Zimbabwe,Mashonaland West,subnational,2024-07-12,SURVEY,rcsi,1101395,0.581647547658454
ZWE,Zimbabwe,Masvingo,subnational,2024-07-12,SURVEY,total,1638539,0.4590193254072494
ZWE,Zimbabwe,Masvingo,subnational,2024-07-12,SURVEY,fcs,625615,0.3818127002164733
ZWE,Zimbabwe,Masvingo,subnational,2024-07-12,SURVEY,rcsi,1063333,0.6489519016636162
ZWE,Zimbabwe,Matabeleland North,subnational,2024-07-12,SURVEY,total,827626,0.4590193254072494
ZWE,Zimbabwe,Matabeleland North,subnational,2024-07-12,SURVEY,fcs,378262,0.4570446071051417
ZWE,Zimbabwe,Matabeleland North,subnational,2024-07-12,SURVEY,rcsi,465972,0.5630224280049201
ZWE,Zimbabwe,Matabeleland South,subnational,2024-07-12,SURVEY,total,760345,0.4590193254072494
ZWE,Zimbabwe,Matabeleland South,subnational,2024-07-12,SURVEY,fcs,287066,0.3775470345698334
ZWE,Zimbabwe,Matabeleland South,subnational,2024-07-12,SURVEY,rcsi,416660,0.5479880843564434
ZWE,Zimbabwe,Midlands,subnational,2024-07-12,SURVEY,total,1811908,0.4590193254072494
ZWE,Zimbabwe,Midlands,subnational,2024-07-12,SURVEY,fcs,630868,0.3481788258565004
ZWE,Zimbabwe,Midlands,subnational,2024-07-12,SURVEY,rcsi,1056099,0.5828656863372754
ZWE,Zimbabwe,Bulawayo,subnational,2024-07-11,SURVEY,total,665940,0.4590193254072494
ZWE,Zimbabwe,Bulawayo,subnational,2024-07-11,SURVEY,fcs,147064,0.2208367120160975
ZWE,Zimbabwe,Bulawayo,subnational,2024-07-11,SURVEY,rcsi,342396,0.5141544283268763
ZWE,Zimbabwe,Harare,subnational,2024-07-11,SURVEY,total,2427209,0.4590193254072494
ZWE,Zimbabwe,Harare,subnational,2024-07-11,SURVEY,fcs,645118,0.2657859294358252
ZWE,Zimbabwe,Harare,subnational,2024-07-11,SURVEY,rcsi,1128508,0.4649405963804517
ZWE,Zimbabwe,Manicaland,subnational,2024-07-11,SURVEY,total,2037762,0.4590193254072494
ZWE,Zimbabwe,Manicaland,subnational,2024-07-11,SURVEY,fcs,827757,0.4062088703194975
ZWE,Zimbabwe,Manicaland,subnational,2024-07-11,SURVEY,rcsi,1273179,0.6247927873814508
ZWE,Zimbabwe,Mashonaland Central,subnational,2024-07-11,SURVEY,total,1384891,0.4590193254072494
ZWE,Zimbabwe,Mashonaland Central,subnational,2024-07-11,SURVEY,fcs,532180,0.3842757300032999
ZWE,Zimbabwe,Mashonaland Central,subnational,2024-07-11,SURVEY,rcsi,949990,0.6859673432782797
ZWE,Zimbabwe,Mashonaland East,subnational,2024-07-11,SURVEY,total,1731181,0.4590193254072494
ZWE,Zimbabwe,Mashonaland East,subnational,2024-07-11,SURVEY,fcs,768864,0.4441268706160707
ZWE,Zimbabwe,Mashonaland East,subnational,2024-07-11,SURVEY,rcsi,1031049,0.5955755059696242
ZWE,Zimbabwe,Mashonaland West,subnational,2024-07-11,SURVEY,total,1893578,0.4590193254072494
ZWE,Zimbabwe,Mashonaland West,subnational,2024-07-11,SURVEY,fcs,700720,0.3700507716080352
ZWE,Zimbabwe,Mashonaland West,subnational,2024-07-11,SURVEY,rcsi,1106853,0.5845299216615317
ZWE,Zimbabwe,Masvingo,subnational,2024-07-11,SURVEY,total,1638539,0.4590193254072494
ZWE,Zimbabwe,Masvingo,subnational,2024-07-11,SURVEY,fcs,635192,0.3876575412608427
ZWE,Zimbabwe,Masvingo,subnational,2024-07-11,SURVEY,rcsi,1074121,0.6555358157480536
ZWE,Zimbabwe,Matabeleland North,subnational,2024-07-11,SURVEY,total,827626,0.4590193254072494
ZWE,Zimbabwe,Matabeleland North,subnational,2024-07-11,SURVEY,fcs,383468,0.4633348879808029
ZWE,Zimbabwe,Matabeleland North,subnational,2024-07-11,SURVEY,rcsi,479204,0.579010325920162
ZWE,Zimbabwe,Matabeleland South,subnational,2024-07-11,SURVEY,total,760345,0.4590193254072494
ZWE,Zimbabwe,Matabeleland South,subnational,2024-07-11,SURVEY,fcs,287043,0.3775167851435861
ZWE,Zimbabwe,Matabeleland South,subnational,2024-07-11,SURVEY,rcsi,418550,0.5504737980785038
ZWE,Zimbabwe,Midlands,subnational,2024-07-11,SURVEY,total,1811908,0.4590193254072494
ZWE,Zimbabwe,Midlands,subnational,2024-07-11,SURVEY,fcs,633792,0.3497925943259811
ZWE,Zimbabwe,Midlands,subnational,2024-07-11,SURVEY,rcsi,1072569,0.5919555518271347
ZWE,Zimbabwe,Bulawayo,subnational,2024-07-10,SURVEY,total,665940,0.4590193254072494
ZWE,Zimbabwe,Bulawayo,subnational,2024-07-10,SURVEY,fcs,146361,0.219781061356879
ZWE,Zimbabwe,Bulawayo,subnational,2024-07-10,SURVEY,rcsi,331363,0.4975868696879599
ZWE,Zimbabwe,Harare,subnational,2024-07-10,SURVEY,total,2427209,0.4590193254072494
ZWE,Zimbabwe,Harare,subnational,2024-07-10,SURVEY,fcs,641484,0.2642887365694507
ZWE,Zimbabwe,Harare,subnational,2024-07-10,SURVEY,rcsi,1125807,0.4638277956286418
ZWE,Zimbabwe,Manicaland,subnational,2024-07-10,SURVEY,total,2037762,0.4590193254072494
ZWE,Zimbabwe,Manicaland,subnational,2024-07-10,SURVEY,fcs,828435,0.4065415882718394
ZWE,Zimbabwe,Manicaland,subnational,2024-07-10,SURVEY,rcsi,1270917,0.6236827460714254
ZWE,Zimbabwe,Mashonaland Central,subnational,2024-07-10,SURVEY,total,1384891,0.4590193254072494
ZWE,Zimbabwe,Mashonaland Central,subnational,2024-07-10,SURVEY,fcs,520586,0.3759039520077753
ZWE,Zimbabwe,Mashonaland Central,subnational,2024-07-10,SURVEY,rcsi,957639,0.6914905216367209
ZWE,Zimbabwe,Mashonaland East,subnational,2024-07-10,SURVEY,total,1731181,0.4590193254072494
ZWE,Zimbabwe,Mashonaland East,subnational,2024-07-10,SURVEY,fcs,776022,0.4482616202465253
ZWE,Zimbabwe,Mashonaland East,subnational,2024-07-10,SURVEY,rcsi,1035531,0.5981644900215518
ZWE,Zimbabwe,Mashonaland West,subnational,2024-07-10,SURVEY,total,1893578,0.4590193254072494
ZWE,Zimbabwe,Mashonaland West,subnational,2024-07-10,SURVEY,fcs,717296,0.3788045699728239
ZWE,Zimbabwe,Mashonaland West,subnational,2024-07-10,SURVEY,rcsi,1115446,0.5890678915787995
ZWE,Zimbabwe,Masvingo,subnational,2024-07-10,SURVEY,total,1638539,0.4590193254072494
ZWE,Zimbabwe,Masvingo,subnational,2024-07-10,SURVEY,fcs,628165,0.3833689646691351
ZWE,Zimbabwe,Masvingo,subnational,2024-07-10,SURVEY,rcsi,1068615,0.6521755051298749
ZWE,Zimbabwe,Matabeleland North,subnational,2024-07-10,SURVEY,total,827626,0.4590193254072494
ZWE,Zimbabwe,Matabeleland North,subnational,2024-07-10,SURVEY,fcs,389993,0.4712188838919995
ZWE,Zimbabwe,Matabeleland North,subnational,2024-07-10,SURVEY,rcsi,485627,0.5867710777573445
ZWE,Zimbabwe,Matabeleland South,subnational,2024-07-10,SURVEY,total,760345,0.4590193254072494
ZWE,Zimbabwe,Matabeleland South,subnational,2024-07-10,SURVEY,fcs,286649,0.3769985993200455
ZWE,Zimbabwe,Matabeleland South,subnational,2024-07-10,SURVEY,rcsi,418723,0.5507013263715813
ZWE,Zimbabwe,Midlands,subnational,2024-07-10,SURVEY,total,1811908,0.4590193254072494
ZWE,Zimbabwe,Midlands,subnational,2024-07-10,SURVEY,fcs,638385,0.3523274912412771
ZWE,Zimbabwe,Midlands,subnational,2024-07-10,SURVEY,rcsi,1044081,0.5762328992421248
ZWE,Zimbabwe,Bulawayo,subnational,2024-07-09,SURVEY,total,665940,0.4590193254072494
ZWE,Zimbabwe,Bulawayo,subnational,2024-07-09,SURVEY,fcs,140905,0.2115881310628585
ZWE,Zimbabwe,Bulawayo,subnational,2024-07-09,SURVEY,rcsi,329449,0.4947127368832026
ZWE,Zimbabwe,Harare,subnational,2024-07-09,SURVEY,total,2427209,0.4590193254072494
ZWE,Zimbabwe,Harare,subnational,2024-07-09,SURVEY,fcs,594610,0.2449768437740631
ZWE,Zimbabwe,Harare,subnational,2024-07-09,SURVEY,rcsi,1118152,0.4606739675075364
ZWE,Zimbabwe,Manicaland,subnational,2024-07-09,SURVEY,total,2037762,0.4590193254072494
ZWE,Zimbabwe,Manicaland,subnational,2024-07-09,SURVEY,fcs,822497,0.4036276071494119
ZWE,Zimbabwe,Manicaland,subnational,2024-07-09,SURVEY,rcsi,1278795,0.627548752013238
ZWE,Zimbabwe,Mashonaland Central,subnational,2024-07-09,SURVEY,total,1384891,0.4590193254072494
ZWE,Zimbabwe,Mashonaland Central,subnational,2024-07-09,SURVEY,fcs,519861,0.3753804451036219
ZWE,Zimbabwe,Mashonaland Central,subnational,2024-07-09,SURVEY,rcsi,945592,0.6827916420859115
ZWE,Zimbabwe,Mashonaland East,subnational,2024-07-09,SURVEY,total,1731181,0.4590193254072494
ZWE,Zimbabwe,Mashonaland East,subnational,2024-07-09,SURVEY,fcs,766802,0.4429357762128859
ZWE,Zimbabwe,Mashonaland East,subnational,2024-07-09,SURVEY,rcsi,1019949,0.5891636980766309
ZWE,Zimbabwe,Mashonaland West,subnational,2024-07-09,SURVEY,total,1893578,0.4590193254072494
ZWE,Zimbabwe,Mashonaland West,subnational,2024-07-09,SURVEY,fcs,702081,0.3707695167561093
ZWE,Zimbabwe,Mashonaland West,subnational,2024-07-09,SURVEY,rcsi,1103482,0.5827496939656037
ZWE,Zimbabwe,Masvingo,subnational,2024-07-09,SURVEY,total,1638539,0.4590193254072494
ZWE,Zimbabwe,Masvingo,subnational,2024-07-09,SURVEY,fcs,617524,0.3768747646531453
ZWE,Zimbabwe,Masvingo,subnational,2024-07-09,SURVEY,rcsi,1075456,0.656350565961506
ZWE,Zimbabwe,Matabeleland North,subnational,2024-07-09,SURVEY,total,827626,0.4590193254072494
ZWE,Zimbabwe,Matabeleland North,subnational,2024-07-09,SURVEY,fcs,389012,0.4700335658860403
ZWE,Zimbabwe,Matabeleland North,subnational,2024-07-09,SURVEY,rcsi,473031,0.5715516428918376
ZWE,Zimbabwe,Matabeleland South,subnational,2024-07-09,SURVEY,total,760345,0.4590193254072494
ZWE,Zimbabwe,Matabeleland South,subnational,2024-07-09,SURVEY,fcs,276119,0.3631496228685662
ZWE,Zimbabwe,Matabeleland South,subnational,2024-07-09,SURVEY,rcsi,404690,0.5322452307833944
ZWE,Zimbabwe,Midlands,subnational,2024-07-09,SURVEY,total,1811908,0.4590193254072494
ZWE,Zimbabwe,Midlands,subnational,2024-07-09,SURVEY,fcs,647784,0.3575148407093516
ZWE,Zimbabwe,Midlands,subnational,2024-07-09,SURVEY,rcsi,1070181,0.5906376041167654
ZWE,Zimbabwe,Bulawayo,subnational,2024-07-08,SURVEY,total,665940,0.4590193254072494
ZWE,Zimbabwe,Bulawayo,subnational,2024-07-08,SURVEY,fcs,143357,0.2152701444574586
ZWE,Zimbabwe,Bulawayo,subnational,2024-07-08,SURVEY,rcsi,324222,0.4868636814127399
ZWE,Zimbabwe,Harare,subnational,2024-07-08,SURVEY,total,2427209,0.4590193254072494
ZWE,Zimbabwe,Harare,subnational,2024-07-08,SURVEY,fcs,594610,0.2449768437740631
ZWE,Zimbabwe,Harare,subnational,2024-07-08,SURVEY,rcsi,1118152,0.4606739675075364
ZWE,Zimbabwe,Manicaland,subnational,2024-07-08,SURVEY,total,2037762,0.4590193254072494
ZWE,Zimbabwe,Manicaland,subnational,2024-07-08,SURVEY,fcs,852774,0.4184855738795796
ZWE,Zimbabwe,Manicaland,subnational,2024-07-08,SURVEY,rcsi,1271345,0.6238927804130218
ZWE,Zimbabwe,Mashonaland Central,subnational,2024-07-08,SURVEY,total,1384891,0.4590193254072494
ZWE,Zimbabwe,Mashonaland Central,subnational,2024-07-08,SURVEY,fcs,510891,0.3689034010618886
ZWE,Zimbabwe,Mashonaland Central,subnational,2024-07-08,SURVEY,rcsi,947187,0.6839433572750491
ZWE,Zimbabwe,Mashonaland East,subnational,2024-07-08,SURVEY,total,1731181,0.4590193254072494
ZWE,Zimbabwe,Mashonaland East,subnational,2024-07-08,SURVEY,fcs,756413,0.4369346706092546
ZWE,Zimbabwe,Mashonaland East,subnational,2024-07-08,SURVEY,rcsi,1031287,0.5957129843730956
ZWE,Zimbabwe,Mashonaland West,subnational,2024-07-08,SURVEY,total,1893578,0.4590193254072494
ZWE,Zimbabwe,Mashonaland West,subnational,2024-07-08,SURVEY,fcs,692975,0.3659606311437923
ZWE,Zimbabwe,Mashonaland West,subnational,2024-07-08,SURVEY,rcsi,1096737,0.5791876542714375
ZWE,Zimbabwe,Masvingo,subnational,2024-07-08,SURVEY,total,1638539,0.4590193254072494
ZWE,Zimbabwe,Masvingo,subnational,2024-07-08,SURVEY,fcs,600819,0.3666797067387471
ZWE,Zimbabwe,Masvingo,subnational,2024-07-08,SURVEY,rcsi,1044924,0.6377168929149688
ZWE,Zimbabwe,Matabeleland North,subnational,2024-07-08,SURVEY,total,827626,0.4590193254072494
ZWE,Zimbabwe,Matabeleland North,subnational,2024-07-08,SURVEY,fcs,380648,0.4599275518168835
ZWE,Zimbabwe,Matabeleland North,subnational,2024-07-08,SURVEY,rcsi,465395,0.5623252531940756
ZWE,Zimbabwe,Matabeleland South,subnational,2024-07-08,SURVEY,total,760345,0.4590193254072494
